session,video_name,folder_path,proposed_label,true_label,flag,duration_s,fps,n_frames,avg_people,max_people
live_output_10_22,20251022_112259_id21_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.22,9.0,11.0,3.82,5.0
live_output_10_22,20251022_112304_id27_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.11,9.0,46.0,1.61,3.0
live_output_10_22,20251022_112309_id17_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,6.43,7.0,45.0,2.16,4.0
live_output_10_22,20251022_112312_id27_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,3.88,8.0,31.0,1.74,4.0
live_output_10_22,20251022_112313_id21_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.22,9.0,11.0,2.0,4.0
live_output_10_22,20251022_112314_id17_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.33,9.0,12.0,1.08,2.0
live_output_10_22,20251022_112316_id36_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112323_id45_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.75,8.0,14.0,3.07,4.0
live_output_10_22,20251022_112327_id45_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.38,8.0,11.0,3.27,4.0
live_output_10_22,20251022_112339_id49_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.22,9.0,11.0,3.0,3.0
live_output_10_22,20251022_112404_id60_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,0.0,0.0,0.0,0.0,0.0
live_output_10_22,20251022_112406_id61_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,5.38,8.0,43.0,3.74,4.0
live_output_10_22,20251022_112411_id62_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\pass,pass,,,1.38,8.0,11.0,4.09,5.0
live_output_10_22,20251022_112159_id329.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_22\temp,unknown,,,0.0,0.0,0.0,0.0,0.0
live_output_10_3,20251003_115935_id3_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,2.85,13.0,37.0,0.7,1.0
live_output_10_3,20251003_115941_id5_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,11.25,12.0,135.0,0.93,2.0
live_output_10_3,20251003_120004_id9_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.83,12.0,46.0,0.78,2.0
live_output_10_3,20251003_120018_id13_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.17,12.0,38.0,0.79,2.0
live_output_10_3,20251003_120719_id29_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,6.0,12.0,72.0,1.53,2.0
live_output_10_3,20251003_120720_id30_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,5.27,11.0,58.0,1.69,2.0
live_output_10_3,20251003_121745_id47_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,4.17,12.0,50.0,0.82,1.0
live_output_10_3,20251003_131624_id95_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,4.85,13.0,63.0,1.59,3.0
live_output_10_3,20251003_131625_id97_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,4.31,13.0,56.0,1.66,3.0
live_output_10_3,20251003_131938_id101_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.62,13.0,47.0,0.79,1.0
live_output_10_3,20251003_132338_id114_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,6.46,13.0,84.0,0.9,2.0
live_output_10_3,20251003_132525_id119_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.62,13.0,47.0,0.87,2.0
live_output_10_3,20251003_133145_id121_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,12.31,13.0,160.0,0.94,2.0
live_output_10_3,20251003_133820_id134_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,1.0,12.0,12.0,1.0,1.0
live_output_10_3,20251003_134014_id145_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,26.0,13.0,338.0,1.01,2.0
live_output_10_3,20251003_135003_id152_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,4.0,12.0,48.0,0.81,2.0
live_output_10_3,20251003_135820_id159_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,2.92,13.0,38.0,1.24,2.0
live_output_10_3,20251003_135843_id182_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,5.09,11.0,56.0,1.2,2.0
live_output_10_3,20251003_135854_id188_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.08,12.0,37.0,1.62,2.0
live_output_10_3,20251003_135858_id189_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,8.3,10.0,83.0,1.58,3.0
live_output_10_3,20251003_135900_id190_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.82,11.0,42.0,1.86,3.0
live_output_10_3,20251003_135917_id195_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,5.17,12.0,62.0,1.4,2.0
live_output_10_3,20251003_135926_id198_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,4.33,12.0,52.0,1.29,3.0
live_output_10_3,20251003_135929_id201_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,11.0,11.0,121.0,1.45,3.0
live_output_10_3,20251003_135940_id204_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,4.8,10.0,48.0,0.85,3.0
live_output_10_3,20251003_135952_id215_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\enter,enter,,,3.64,11.0,40.0,1.43,3.0
live_output_10_3,20251003_115925_id2_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.54,13.0,33.0,0.73,2.0
live_output_10_3,20251003_115957_id8_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.92,12.0,47.0,0.77,1.0
live_output_10_3,20251003_120013_id12_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.33,12.0,40.0,0.72,1.0
live_output_10_3,20251003_120331_id17_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,10.77,13.0,140.0,0.93,1.0
live_output_10_3,20251003_120345_id19_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.27,11.0,58.0,0.86,2.0
live_output_10_3,20251003_120412_id21_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.25,12.0,51.0,0.8,1.0
live_output_10_3,20251003_120748_id35_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.38,13.0,44.0,0.77,1.0
live_output_10_3,20251003_120811_id36_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,6.77,13.0,88.0,0.89,1.0
live_output_10_3,20251003_120848_id38_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.75,12.0,57.0,0.84,1.0
live_output_10_3,20251003_120921_id41_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.23,13.0,29.0,0.66,1.0
live_output_10_3,20251003_121005_id42_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.62,13.0,47.0,0.79,1.0
live_output_10_3,20251003_121103_id43_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.62,13.0,34.0,0.74,1.0
live_output_10_3,20251003_121116_id45_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,6.5,12.0,78.0,0.88,1.0
live_output_10_3,20251003_121839_id49_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.77,13.0,49.0,0.78,1.0
live_output_10_3,20251003_123043_id50_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.15,13.0,54.0,0.74,1.0
live_output_10_3,20251003_123151_id52_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.15,13.0,54.0,0.81,1.0
live_output_10_3,20251003_123340_id55_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.25,12.0,51.0,0.8,1.0
live_output_10_3,20251003_123419_id59_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.08,13.0,53.0,0.81,2.0
live_output_10_3,20251003_123419_id60_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,0.85,13.0,11.0,1.0,1.0
live_output_10_3,20251003_123437_id67_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.85,13.0,50.0,0.8,1.0
live_output_10_3,20251003_125002_id72_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.92,13.0,51.0,0.82,1.0
live_output_10_3,20251003_125132_id76_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.0,13.0,65.0,0.88,2.0
live_output_10_3,20251003_125154_id79_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.62,13.0,47.0,0.79,1.0
live_output_10_3,20251003_125654_id80_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.38,13.0,70.0,0.87,2.0
live_output_10_3,20251003_130750_id82_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.23,13.0,55.0,0.82,1.0
live_output_10_3,20251003_130851_id86_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.38,13.0,70.0,0.89,2.0
live_output_10_3,20251003_131457_id93_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.92,13.0,64.0,0.86,1.0
live_output_10_3,20251003_131625_id98_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,1.46,13.0,19.0,2.16,3.0
live_output_10_3,20251003_132117_id103_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.33,12.0,64.0,0.86,1.0
live_output_10_3,20251003_132128_id105_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.15,13.0,41.0,0.76,1.0
live_output_10_3,20251003_132222_id109_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.46,13.0,45.0,0.78,1.0
live_output_10_3,20251003_132238_id110_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.69,13.0,35.0,0.71,1.0
live_output_10_3,20251003_132302_id112_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.31,13.0,43.0,0.77,1.0
live_output_10_3,20251003_132318_id113_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.54,13.0,33.0,0.79,2.0
live_output_10_3,20251003_132339_id117_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,1.09,11.0,12.0,1.0,1.0
live_output_10_3,20251003_132509_id118_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.23,13.0,29.0,0.66,1.0
live_output_10_3,20251003_133520_id123_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.31,13.0,43.0,0.79,2.0
live_output_10_3,20251003_133819_id132_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,19.54,13.0,254.0,0.94,2.0
live_output_10_3,20251003_133905_id135_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,11.83,12.0,142.0,1.13,3.0
live_output_10_3,20251003_133915_id137_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.0,11.0,44.0,1.45,2.0
live_output_10_3,20251003_133929_id138_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,2.5,12.0,30.0,0.53,1.0
live_output_10_3,20251003_133936_id139_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,8.33,12.0,100.0,0.91,1.0
live_output_10_3,20251003_134045_id149_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.0,10.0,50.0,1.0,2.0
live_output_10_3,20251003_135635_id155_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,8.46,13.0,110.0,0.92,1.0
live_output_10_3,20251003_135716_id156_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.54,13.0,59.0,0.88,2.0
live_output_10_3,20251003_135750_id158_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,9.15,13.0,119.0,0.93,2.0
live_output_10_3,20251003_135823_id160_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.82,11.0,42.0,0.98,3.0
live_output_10_3,20251003_135835_id166_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.0,13.0,65.0,1.68,3.0
live_output_10_3,20251003_135837_id168_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,8.55,11.0,94.0,1.76,3.0
live_output_10_3,20251003_135853_id186_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.25,12.0,51.0,1.43,2.0
live_output_10_3,20251003_135904_id191_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.5,10.0,45.0,1.11,2.0
live_output_10_3,20251003_135910_id194_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.67,12.0,56.0,0.8,1.0
live_output_10_3,20251003_135919_id197_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.36,11.0,48.0,1.25,2.0
live_output_10_3,20251003_135929_id200_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,1.18,11.0,13.0,2.0,3.0
live_output_10_3,20251003_135933_id203_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.18,11.0,46.0,1.78,2.0
live_output_10_3,20251003_135946_id206_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,3.83,12.0,46.0,1.67,3.0
live_output_10_3,20251003_135947_id210_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,4.45,11.0,49.0,1.35,3.0
live_output_10_3,20251003_135952_id216_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,1.18,11.0,13.0,1.31,2.0
live_output_10_3,20251003_135953_id219_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_3\pass,pass,,,5.09,11.0,56.0,1.11,3.0
live_output_10_6,20251003_141448_id3_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,9.0,13.0,117.0,0.91,1.0
live_output_10_6,20251003_141534_id13_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.92,12.0,59.0,0.86,2.0
live_output_10_6,20251003_141814_id29_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,8.92,13.0,116.0,3.04,5.0
live_output_10_6,20251003_141816_id30_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,9.27,11.0,102.0,3.36,5.0
live_output_10_6,20251003_141820_id38_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,7.6,10.0,76.0,3.21,6.0
live_output_10_6,20251003_142200_id52_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,3.46,13.0,45.0,0.8,2.0
live_output_10_6,20251003_144224_id67_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,5.54,13.0,72.0,1.56,3.0
live_output_10_6,20251003_144225_id68_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,5.17,12.0,62.0,1.69,3.0
live_output_10_6,20251003_144559_id79_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,5.08,12.0,61.0,1.56,2.0
live_output_10_6,20251003_144600_id81_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.33,12.0,52.0,1.56,2.0
live_output_10_6,20251003_145012_id91_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.85,13.0,63.0,0.84,1.0
live_output_10_6,20251003_145027_id97_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.62,13.0,60.0,1.58,3.0
live_output_10_6,20251003_145028_id99_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.73,11.0,52.0,1.65,3.0
live_output_10_6,20251003_145254_id104_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.0,13.0,52.0,0.83,1.0
live_output_10_6,20251003_151047_id118_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.67,12.0,56.0,0.84,1.0
live_output_10_6,20251003_152252_id120_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,5.15,13.0,67.0,0.84,1.0
live_output_10_6,20251003_152701_id143_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.5,12.0,54.0,0.81,1.0
live_output_10_6,20251003_155423_id147_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,3.62,13.0,47.0,0.77,1.0
live_output_10_6,20251003_155815_id151_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.0,13.0,52.0,0.79,1.0
live_output_10_6,20251003_160654_id153_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\enter,enter,,,4.54,13.0,59.0,0.81,1.0
live_output_10_6,20251003_141432_id1_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,6.62,13.0,86.0,0.88,1.0
live_output_10_6,20251003_141508_id4_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,2.85,13.0,37.0,0.65,1.0
live_output_10_6,20251003_141521_id6_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.77,13.0,49.0,0.96,2.0
live_output_10_6,20251003_141521_id7_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.08,13.0,14.0,1.14,2.0
live_output_10_6,20251003_141525_id11_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.27,11.0,14.0,0.29,1.0
live_output_10_6,20251003_141527_id13_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,5.0,12.0,60.0,0.5,1.0
live_output_10_6,20251003_141618_id25_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,6.08,13.0,79.0,0.85,2.0
live_output_10_6,20251003_141618_id26_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.0,13.0,13.0,1.0,1.0
live_output_10_6,20251003_141619_id28_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.0,13.0,13.0,1.08,2.0
live_output_10_6,20251003_141818_id32_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,9.6,10.0,96.0,3.25,5.0
live_output_10_6,20251003_141819_id36_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.1,10.0,11.0,3.18,4.0
live_output_10_6,20251003_141821_id43_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,2.78,9.0,25.0,4.24,5.0
live_output_10_6,20251003_141821_id44_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,4.33,9.0,39.0,4.13,5.0
live_output_10_6,20251003_141821_id46_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.44,9.0,13.0,4.31,5.0
live_output_10_6,20251003_142128_id48_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,5.75,12.0,69.0,0.84,1.0
live_output_10_6,20251003_144029_id58_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,4.54,13.0,59.0,1.27,3.0
live_output_10_6,20251003_144030_id59_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.67,12.0,44.0,1.34,3.0
live_output_10_6,20251003_144308_id74_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.46,13.0,45.0,1.62,2.0
live_output_10_6,20251003_144309_id77_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,4.0,12.0,48.0,1.31,2.0
live_output_10_6,20251003_144910_id84_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.69,13.0,48.0,1.71,3.0
live_output_10_6,20251003_144911_id85_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,4.17,12.0,50.0,1.48,3.0
live_output_10_6,20251003_144935_id90_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.67,12.0,44.0,0.77,2.0
live_output_10_6,20251003_145211_id103_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.85,13.0,50.0,0.84,1.0
live_output_10_6,20251003_145337_id105_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.23,13.0,42.0,0.79,1.0
live_output_10_6,20251003_145632_id106_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,4.75,12.0,57.0,0.84,1.0
live_output_10_6,20251003_150008_id109_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.54,13.0,46.0,2.67,4.0
live_output_10_6,20251003_150008_id111_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.77,13.0,49.0,2.53,4.0
live_output_10_6,20251003_150009_id114_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,4.15,13.0,54.0,2.06,4.0
live_output_10_6,20251003_150010_id117_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.0,9.0,27.0,2.44,4.0
live_output_10_6,20251003_151246_id119_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,5.17,12.0,62.0,0.84,1.0
live_output_10_6,20251003_152338_id121_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,5.0,13.0,65.0,0.86,2.0
live_output_10_6,20251003_152452_id123_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,6.0,12.0,72.0,0.88,2.0
live_output_10_6,20251003_152516_id125_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,6.92,13.0,90.0,2.22,4.0
live_output_10_6,20251003_152517_id128_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,5.83,12.0,70.0,2.61,5.0
live_output_10_6,20251003_152517_id130_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,6.6,10.0,66.0,2.7,4.0
live_output_10_6,20251003_152625_id140_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.77,13.0,49.0,0.86,2.0
live_output_10_6,20251003_152629_id141_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,1.18,11.0,13.0,0.31,1.0
live_output_10_6,20251003_155008_id144_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.92,12.0,47.0,0.81,2.0
live_output_10_6,20251003_155601_id149_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,3.85,13.0,50.0,0.78,1.0
live_output_10_6,20251003_160742_id156_pass.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_10_6\pass,pass,,,9.46,13.0,123.0,0.93,2.0
live_output_sync,20250916_095843_id1_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,79.0,1.0,79.0,0.92,1.0
live_output_sync,20250916_095917_id7_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,5.15,13.0,67.0,0.82,2.0
live_output_sync,20250916_095936_id11_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,13.38,13.0,174.0,1.25,2.0
live_output_sync,20250916_095945_id18_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,6.2,10.0,62.0,1.82,2.0
live_output_sync,20250916_095957_id22_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,5.15,13.0,67.0,0.85,1.0
live_output_sync,20250916_100014_id26_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,15.64,14.0,219.0,1.96,3.0
live_output_sync,20250916_100101_id43_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,6.7,10.0,67.0,1.0,2.0
live_output_sync,20250916_100122_id51_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,12.14,14.0,170.0,1.41,3.0
live_output_sync,20250916_100129_id52_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,6.42,12.0,77.0,1.88,3.0
live_output_sync,20250916_100147_id55_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,21.64,11.0,238.0,2.37,4.0
live_output_sync,20250916_100148_id57_enter.mp4,C:/Users/hanna/Documents/Thesis/data\live_output_sync\enter,enter,,,16.58,12.0,199.0,2.53,4.0
